filename,secure_url,public_id
14085.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778000204/sweater_hoodie/14085.jpg,sweater_hoodie/14085
000028.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778666576/sweater_hoodie/000028.jpg,sweater_hoodie/000028
asos_000055.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778006408/sweater_hoodie/asos_000055.avif,sweater_hoodie/asos_000055
14984.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778000207/sweater_hoodie/14984.jpg,sweater_hoodie/14984
asos_000087.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778006549/sweater_hoodie/asos_000087.avif,sweater_hoodie/asos_000087
15623.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778000218/sweater_hoodie/15623.jpg,sweater_hoodie/15623
asos_000291.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778007448/sweater_hoodie/asos_000291.avif,sweater_hoodie/asos_000291
14924.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778000206/sweater_hoodie/14924.jpg,sweater_hoodie/14924
11073.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778000195/sweater_hoodie/11073.jpg,sweater_hoodie/11073
asos_000067.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778006460/sweater_hoodie/asos_000067.avif,sweater_hoodie/asos_000067
asos_000089.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778006559/sweater_hoodie/asos_000089.avif,sweater_hoodie/asos_000089
asos_000227.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778007167/sweater_hoodie/asos_000227.avif,sweater_hoodie/asos_000227
17909.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778000235/sweater_hoodie/17909.jpg,sweater_hoodie/17909
asos_000079.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778006512/sweater_hoodie/asos_000079.avif,sweater_hoodie/asos_000079
asos_000230.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778007179/sweater_hoodie/asos_000230.avif,sweater_hoodie/asos_000230
17910.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778000242/sweater_hoodie/17910.jpg,sweater_hoodie/17910
asos_000092.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778006573/sweater_hoodie/asos_000092.avif,sweater_hoodie/asos_000092
asos_000394.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778007909/sweater_hoodie/asos_000394.avif,sweater_hoodie/asos_000394
19682.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778000265/sweater_hoodie/19682.jpg,sweater_hoodie/19682
10703.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778008127/sweater_hoodie/10703.jpg,sweater_hoodie/10703
18170.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778000237/sweater_hoodie/18170.jpg,sweater_hoodie/18170
21147.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778000281/sweater_hoodie/21147.jpg,sweater_hoodie/21147
23876.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778000289/sweater_hoodie/23876.jpg,sweater_hoodie/23876
10601.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778008104/sweater_hoodie/10601.jpg,sweater_hoodie/10601
asos_000264.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778007329/sweater_hoodie/asos_000264.avif,sweater_hoodie/asos_000264
10755.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778008140/sweater_hoodie/10755.jpg,sweater_hoodie/10755
22609.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778000284/sweater_hoodie/22609.jpg,sweater_hoodie/22609
10756.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778008141/sweater_hoodie/10756.png,sweater_hoodie/10756
13091.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778000200/sweater_hoodie/13091.jpg,sweater_hoodie/13091
asos_000250.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778007266/sweater_hoodie/asos_000250.avif,sweater_hoodie/asos_000250
17201.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778000236/sweater_hoodie/17201.jpg,sweater_hoodie/17201
000201.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778666579/sweater_hoodie/000201.jpg,sweater_hoodie/000201
10705.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778008128/sweater_hoodie/10705.jpg,sweater_hoodie/10705
10694.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778008125/sweater_hoodie/10694.jpg,sweater_hoodie/10694
10624.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778008110/sweater_hoodie/10624.jpg,sweater_hoodie/10624
asos_000343.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778007679/sweater_hoodie/asos_000343.avif,sweater_hoodie/asos_000343
10796.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778008152/sweater_hoodie/10796.jpg,sweater_hoodie/10796
asos_000057.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778006417/sweater_hoodie/asos_000057.avif,sweater_hoodie/asos_000057
000063.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778666577/sweater_hoodie/000063.jpg,sweater_hoodie/000063
000060.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778666578/sweater_hoodie/000060.jpg,sweater_hoodie/000060
asos_000232.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778007189/sweater_hoodie/asos_000232.avif,sweater_hoodie/asos_000232
000029.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778666575/sweater_hoodie/000029.jpg,sweater_hoodie/000029
10565.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778008086/sweater_hoodie/10565.jpg,sweater_hoodie/10565
10810.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778008158/sweater_hoodie/10810.jpg,sweater_hoodie/10810
10626.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778008110/sweater_hoodie/10626.jpg,sweater_hoodie/10626
000416.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778666581/sweater_hoodie/000416.jpg,sweater_hoodie/000416
