filename,secure_url,public_id
20790.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651534/ao_khoac/20790.jpg,ao_khoac/20790
10184.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778054024/ao_khoac/10184.jpg,ao_khoac/10184
10166.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778054020/ao_khoac/10166.jpg,ao_khoac/10166
10289.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778054052/ao_khoac/10289.jpg,ao_khoac/10289
10023.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777960580/ao_khoac/10023.jpg,ao_khoac/10023
59115.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651545/ao_khoac/59115.jpg,ao_khoac/59115
19861.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651532/ao_khoac/19861.jpg,ao_khoac/19861
10175.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778054023/ao_khoac/10175.jpg,ao_khoac/10175
asos_000487.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778003348/ao_khoac/asos_000487.avif,ao_khoac/asos_000487
asos_001324.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778005086/ao_khoac/asos_001324.avif,ao_khoac/asos_001324
asos_000514.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778003393/ao_khoac/asos_000514.avif,ao_khoac/asos_000514
asos_001142.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778004576/ao_khoac/asos_001142.avif,ao_khoac/asos_001142
asos_001156.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778004640/ao_khoac/asos_001156.avif,ao_khoac/asos_001156
10155.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778054017/ao_khoac/10155.jpg,ao_khoac/10155
asos_000289.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1778002947/ao_khoac/asos_000289.avif,ao_khoac/asos_000289
