filename,secure_url,public_id
asos_000764.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777962314/quan_jean/asos_000764.avif,quan_jean/asos_000764
asos_000937.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777963080/quan_jean/asos_000937.avif,quan_jean/asos_000937
10168.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777652452/quan_jean/10168.jpg,quan_jean/10168
asos_000693.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777962012/quan_jean/asos_000693.avif,quan_jean/asos_000693
10143.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777652445/quan_jean/10143.jpg,quan_jean/10143
10111.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777652438/quan_jean/10111.png,quan_jean/10111
37197.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651280/quan_jean/37197.jpg,quan_jean/37197
asos_000992.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777963315/quan_jean/asos_000992.avif,quan_jean/asos_000992
asos_000811.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777962525/quan_jean/asos_000811.avif,quan_jean/asos_000811
asos_000857.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777962719/quan_jean/asos_000857.avif,quan_jean/asos_000857
14129.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651251/quan_jean/14129.jpg,quan_jean/14129
51508.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651309/quan_jean/51508.jpg,quan_jean/51508
10366.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777652503/quan_jean/10366.jpg,quan_jean/10366
asos_000984.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777963280/quan_jean/asos_000984.avif,quan_jean/asos_000984
27926.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651270/quan_jean/27926.jpg,quan_jean/27926
10417.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777652516/quan_jean/10417.jpg,quan_jean/10417
asos_000767.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777962328/quan_jean/asos_000767.avif,quan_jean/asos_000767
10211.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777652463/quan_jean/10211.jpg,quan_jean/10211
10367.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777652503/quan_jean/10367.jpg,quan_jean/10367
18180.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651258/quan_jean/18180.jpg,quan_jean/18180
10228.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777652467/quan_jean/10228.jpg,quan_jean/10228
39382.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651284/quan_jean/39382.jpg,quan_jean/39382
15560.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651252/quan_jean/15560.jpg,quan_jean/15560
asos_000689.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777961999/quan_jean/asos_000689.avif,quan_jean/asos_000689
50945.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651301/quan_jean/50945.jpg,quan_jean/50945
asos_000798.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777962466/quan_jean/asos_000798.avif,quan_jean/asos_000798
12333.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651245/quan_jean/12333.jpg,quan_jean/12333
asos_000707.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777962070/quan_jean/asos_000707.avif,quan_jean/asos_000707
30411.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651274/quan_jean/30411.jpg,quan_jean/30411
10042.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777652421/quan_jean/10042.jpg,quan_jean/10042
asos_000688.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777961995/quan_jean/asos_000688.avif,quan_jean/asos_000688
10180.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777652455/quan_jean/10180.jpg,quan_jean/10180
10409.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777652514/quan_jean/10409.jpg,quan_jean/10409
10263.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777652476/quan_jean/10263.jpg,quan_jean/10263
10400.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777652511/quan_jean/10400.jpg,quan_jean/10400
10412.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777652515/quan_jean/10412.jpg,quan_jean/10412
10054.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777652424/quan_jean/10054.jpg,quan_jean/10054
11520.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651245/quan_jean/11520.jpg,quan_jean/11520
41359.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651289/quan_jean/41359.jpg,quan_jean/41359
51601.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651312/quan_jean/51601.jpg,quan_jean/51601
42595.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651292/quan_jean/42595.jpg,quan_jean/42595
asos_000840.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777962643/quan_jean/asos_000840.avif,quan_jean/asos_000840
10163.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777652450/quan_jean/10163.jpg,quan_jean/10163
10167.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777652452/quan_jean/10167.jpg,quan_jean/10167
52553.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651312/quan_jean/52553.jpg,quan_jean/52553
5771.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651317/quan_jean/5771.jpg,quan_jean/5771
10268.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777652478/quan_jean/10268.jpg,quan_jean/10268
38930.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651283/quan_jean/38930.jpg,quan_jean/38930
asos_000797.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777962461/quan_jean/asos_000797.avif,quan_jean/asos_000797
9145.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651320/quan_jean/9145.jpg,quan_jean/9145
9195.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651325/quan_jean/9195.jpg,quan_jean/9195
10380.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777652507/quan_jean/10380.jpg,quan_jean/10380
10273.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777652479/quan_jean/10273.jpg,quan_jean/10273
9167.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651325/quan_jean/9167.jpg,quan_jean/9167
asos_000897.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777962899/quan_jean/asos_000897.avif,quan_jean/asos_000897
7187.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651319/quan_jean/7187.jpg,quan_jean/7187
43246.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651293/quan_jean/43246.jpg,quan_jean/43246
21586.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651262/quan_jean/21586.jpg,quan_jean/21586
10121.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777652440/quan_jean/10121.jpg,quan_jean/10121
10260.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777652476/quan_jean/10260.jpg,quan_jean/10260
asos_000664.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777961894/quan_jean/asos_000664.avif,quan_jean/asos_000664
50946.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651301/quan_jean/50946.jpg,quan_jean/50946
asos_000727.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777962155/quan_jean/asos_000727.avif,quan_jean/asos_000727
56849.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651315/quan_jean/56849.jpg,quan_jean/56849
10086.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777652431/quan_jean/10086.jpg,quan_jean/10086
26997.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651267/quan_jean/26997.jpg,quan_jean/26997
asos_000770.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777962341/quan_jean/asos_000770.avif,quan_jean/asos_000770
10097.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777652434/quan_jean/10097.jpg,quan_jean/10097
asos_000700.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777962039/quan_jean/asos_000700.avif,quan_jean/asos_000700
13349.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651251/quan_jean/13349.jpg,quan_jean/13349
46905.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651297/quan_jean/46905.jpg,quan_jean/46905
44584.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651294/quan_jean/44584.jpg,quan_jean/44584
16514.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651255/quan_jean/16514.jpg,quan_jean/16514
51606.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651311/quan_jean/51606.jpg,quan_jean/51606
53286.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651313/quan_jean/53286.jpg,quan_jean/53286
16522.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651257/quan_jean/16522.jpg,quan_jean/16522
27005.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651268/quan_jean/27005.jpg,quan_jean/27005
10080.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777652429/quan_jean/10080.jpg,quan_jean/10080
15561.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651252/quan_jean/15561.jpg,quan_jean/15561
asos_000712.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777962092/quan_jean/asos_000712.avif,quan_jean/asos_000712
44815.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651295/quan_jean/44815.jpg,quan_jean/44815
4977.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651300/quan_jean/4977.jpg,quan_jean/4977
16507.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651255/quan_jean/16507.jpg,quan_jean/16507
asos_000815.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777962541/quan_jean/asos_000815.avif,quan_jean/asos_000815
11342.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651243/quan_jean/11342.jpg,quan_jean/11342
40364.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651285/quan_jean/40364.jpg,quan_jean/40364
asos_000746.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777962234/quan_jean/asos_000746.avif,quan_jean/asos_000746
asos_000633.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777961752/quan_jean/asos_000633.avif,quan_jean/asos_000633
10126.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777652441/quan_jean/10126.jpg,quan_jean/10126
10365.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777652504/quan_jean/10365.jpg,quan_jean/10365
51360.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651305/quan_jean/51360.jpg,quan_jean/51360
11285.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651237/quan_jean/11285.jpg,quan_jean/11285
asos_000832.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777962616/quan_jean/asos_000832.avif,quan_jean/asos_000832
asos_000796.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777962457/quan_jean/asos_000796.avif,quan_jean/asos_000796
42594.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651292/quan_jean/42594.jpg,quan_jean/42594
asos_000801.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777962480/quan_jean/asos_000801.avif,quan_jean/asos_000801
11351.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651244/quan_jean/11351.jpg,quan_jean/11351
48388.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651299/quan_jean/48388.jpg,quan_jean/48388
asos_000718.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777962120/quan_jean/asos_000718.avif,quan_jean/asos_000718
10181.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777652456/quan_jean/10181.png,quan_jean/10181
asos_000795.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777962452/quan_jean/asos_000795.avif,quan_jean/asos_000795
10055.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777652424/quan_jean/10055.png,quan_jean/10055
asos_000872.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777962787/quan_jean/asos_000872.avif,quan_jean/asos_000872
58411.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651317/quan_jean/58411.jpg,quan_jean/58411
10383.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777652508/quan_jean/10383.jpg,quan_jean/10383
asos_000602.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777961233/quan_jean/asos_000602.avif,quan_jean/asos_000602
10219.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777652465/quan_jean/10219.jpg,quan_jean/10219
26993.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651266/quan_jean/26993.jpg,quan_jean/26993
asos_000865.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777962756/quan_jean/asos_000865.avif,quan_jean/asos_000865
51495.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651307/quan_jean/51495.jpg,quan_jean/51495
asos_000911.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777962962/quan_jean/asos_000911.avif,quan_jean/asos_000911
10049.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777652422/quan_jean/10049.jpg,quan_jean/10049
16520.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651256/quan_jean/16520.jpg,quan_jean/16520
41888.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651290/quan_jean/41888.jpg,quan_jean/41888
10379.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777652506/quan_jean/10379.jpg,quan_jean/10379
7709.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777651320/quan_jean/7709.jpg,quan_jean/7709
asos_000888.jpg,https://res.cloudinary.com/dtadw36tk/image/upload/v1777962860/quan_jean/asos_000888.avif,quan_jean/asos_000888
